"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
241,84,84,16,"Aesch ZH","Aesch (ZH)","Aesch ZH","84 Prozent der Stimmbürgerinnen und Stimmbürger von Aesch ZH haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs d'Aesch (ZH) valident le renforcement de la participation de la Suisse à Frontex avec 84 pour cent de oui.","A Aesch ZH i cittadini hanno accolto, con il 84 percento dei voti, la maggiore partecipazione a Frontex."
242,50,0,0,"Birmensdorf ZH","Birmensdorf (ZH)","Birmensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
243,50,0,0,"Dietikon ZH","Dietikon (ZH)","Dietikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
244,50,0,0,"Geroldswil ZH","Geroldswil (ZH)","Geroldswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
245,78.3,78.3,21.7,"Oberengstringen ZH","Oberengstringen (ZH)","Oberengstringen ZH","Ja zum höheren Frontex-Beitrag in Oberengstringen: Mit 78,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants d'Oberengstringen approuvent le renforcement de la participation de la Suisse à Frontex avec 78,3 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Oberengstringen: i cittadini hanno approvato il testo con il 78,3 percento dei voti."
246,74.7,74.7,25.3,"Oetwil an der Limmat ZH","Oetwil an der Limmat (ZH)","Oetwil an der Limmat ZH","74,7 Prozent der Stimmbürgerinnen und Stimmbürger von Oetwil an der Limmat haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs d'Oetwil an der Limmat valident le renforcement de la participation de la Suisse à Frontex avec 74,7 pour cent de oui.","A Oetwil an der Limmat i cittadini hanno accolto, con il 74,7 percento dei voti, la maggiore partecipazione a Frontex."
247,50,0,0,"Schlieren ZH","Schlieren (ZH)","Schlieren ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
248,50,0,0,"Uitikon ZH","Uitikon (ZH)","Uitikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
249,50,0,0,"Unterengstringen ZH","Unterengstringen (ZH)","Unterengstringen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
250,50,0,0,"Urdorf ZH","Urdorf (ZH)","Urdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
251,50,0,0,"Weiningen ZH","Weiningen (ZH)","Weiningen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
261,50,0,0,"Zürich ZH","Zurich (ZH)","Zurigo ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
292,69.2,69.2,30.8,"Stammheim ZH","Stammheim (ZH)","Stammheim ZH","Ja zum höheren Frontex-Beitrag in Stammheim: Mit 69,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Stammheim approuvent le renforcement de la participation de la Suisse à Frontex avec 69,2 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Stammheim: i cittadini hanno approvato il testo con il 69,2 percento dei voti."
293,50,0,0,"Wädenswil ZH","Wädenswil (ZH)","Wädenswil ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
294,50,0,0,"Elgg ZH","Elgg (ZH)","Elgg ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
295,50,0,0,"Horgen ZH","Horgen (ZH)","Horgen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
296,50,0,0,"Illnau-Effretikon ZH","Illnau-Effretikon (ZH)","Illnau-Effretikon ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
297,50,0,0,"Bauma ZH","Bauma (ZH)","Bauma ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
298,50,0,0,"Wiesendangen ZH","Wiesendangen (ZH)","Wiesendangen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1001,58.9,58.9,41.1,"Doppleschwand LU","Doppleschwand (LU)","Doppleschwand LU","58,9 Prozent der Stimmbürgerinnen und Stimmbürger von Doppleschwand haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Doppleschwand valident le renforcement de la participation de la Suisse à Frontex avec 58,9 pour cent de oui.","A Doppleschwand i cittadini hanno accolto, con il 58,9 percento dei voti, la maggiore partecipazione a Frontex."
1002,57.4,57.4,42.6,"Entlebuch LU","Entlebuch (LU)","Entlebuch LU","In Entlebuch hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 57,4 Prozent angenommen.","A Entlebuch, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 57,4 pour cent de oui.","I cittadini di Entlebuch si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 57,4 percento dei voti."
1004,61.2,61.2,38.8,"Flühli LU","Flühli (LU)","Flühli LU","Die Gemeinde Flühli hat den höheren Frontex-Beitrag mit 61,2 Prozent angenommen.","A Flühli, les habitants disent oui à 61,2 pour cent au renforcement de la participation de la Suisse à Frontex.","Nel comune di Flühli la maggiore partecipazione a Frontex è stata approvata con il 61,2 percento dei voti."
1005,50.5,50.5,49.5,"Hasle LU","Hasle (LU)","Hasle LU","Ja zum höheren Frontex-Beitrag in Hasle LU: Mit 50,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Hasle (LU) approuvent le renforcement de la participation de la Suisse à Frontex avec 50,5 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Hasle LU: i cittadini hanno approvato il testo con il 50,5 percento dei voti."
1007,62,62,38,"Romoos LU","Romoos (LU)","Romoos LU","Die Gemeinde Romoos hat den höheren Frontex-Beitrag mit 62 Prozent angenommen.","A Romoos, les habitants disent oui à 62 pour cent au renforcement de la participation de la Suisse à Frontex.","Nel comune di Romoos la maggiore partecipazione a Frontex è stata approvata con il 62 percento dei voti."
1008,62.6,62.6,37.4,"Schüpfheim LU","Schüpfheim (LU)","Schüpfheim LU","Ja zum höheren Frontex-Beitrag in Schüpfheim. Die Gemeinde hat die Vorlage mit 62,6 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Schüpfheim avec 62,6 pour cent de oui.","Da Schüpfheim è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 62,6 percento dei voti."
1009,57.1,57.1,42.9,"Werthenstein LU","Werthenstein (LU)","Werthenstein LU","In Werthenstein hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 57,1 Prozent angenommen.","A Werthenstein, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 57,1 pour cent de oui.","I cittadini di Werthenstein si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 57,1 percento dei voti."
1010,56.4,56.4,43.6,"Escholzmatt-Marbach LU","Escholzmatt-Marbach (LU)","Escholzmatt-Marbach LU","Ja zum höheren Frontex-Beitrag in Escholzmatt-Marbach. Die Gemeinde hat die Vorlage mit 56,4 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Escholzmatt-Marbach avec 56,4 pour cent de oui.","Da Escholzmatt-Marbach è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 56,4 percento dei voti."
1021,64.6,64.6,35.4,"Aesch LU","Aesch (LU)","Aesch LU","Ja zum höheren Frontex-Beitrag in Aesch LU. Die Gemeinde hat die Vorlage mit 64,6 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Aesch (LU) avec 64,6 pour cent de oui.","Da Aesch LU è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 64,6 percento dei voti."
1023,69.2,69.2,30.8,"Ballwil LU","Ballwil (LU)","Ballwil LU","Ja zum höheren Frontex-Beitrag in Ballwil. Die Gemeinde hat die Vorlage mit 69,2 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Ballwil avec 69,2 pour cent de oui.","Da Ballwil è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 69,2 percento dei voti."
1024,73.5,73.5,26.5,"Emmen LU","Emmen (LU)","Emmen LU","73,5 Prozent der Abstimmenden in der Gemeinde Emmen haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 73,5 pour cent au renforcement de la participation de la Suisse à Frontex à Emmen.","Con il 73,5 percento di ""sì"", i cittadini del comune di Emmen hanno accolto la maggiore partecipazione a Frontex."
1025,64.6,64.6,35.4,"Ermensee LU","Ermensee (LU)","Ermensee LU","In Ermensee hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 64,6 Prozent angenommen.","A Ermensee, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 64,6 pour cent de oui.","I cittadini di Ermensee si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 64,6 percento dei voti."
1026,76.2,76.2,23.8,"Eschenbach LU","Eschenbach (LU)","Eschenbach LU","Die Gemeinde Eschenbach LU hat den höheren Frontex-Beitrag mit 76,2 Prozent angenommen.","A Eschenbach (LU), les habitants disent oui à 76,2 pour cent au renforcement de la participation de la Suisse à Frontex.","Nel comune di Eschenbach LU la maggiore partecipazione a Frontex è stata approvata con il 76,2 percento dei voti."
1030,69.4,69.4,30.6,"Hitzkirch LU","Hitzkirch (LU)","Hitzkirch LU","Ja zum höheren Frontex-Beitrag in Hitzkirch: Mit 69,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Hitzkirch approuvent le renforcement de la participation de la Suisse à Frontex avec 69,4 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Hitzkirch: i cittadini hanno approvato il testo con il 69,4 percento dei voti."
1031,50,0,0,"Hochdorf LU","Hochdorf (LU)","Hochdorf LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1032,68.4,68.4,31.6,"Hohenrain LU","Hohenrain (LU)","Hohenrain LU","Ja zum höheren Frontex-Beitrag in Hohenrain. Die Gemeinde hat die Vorlage mit 68,4 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Hohenrain avec 68,4 pour cent de oui.","Da Hohenrain è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 68,4 percento dei voti."
1033,76.6,76.6,23.4,"Inwil LU","Inwil (LU)","Inwil LU","Die Gemeinde Inwil hat den höheren Frontex-Beitrag mit 76,6 Prozent Ja-Stimmen angenommen.","Les habitants d'Inwil acceptent le renforcement de la participation de la Suisse à Frontex avec 76,6 pour cent de oui.","Nel comune di Inwil la maggiore partecipazione a Frontex è stata accettata con il 76,6 percento dei voti."
1037,50,0,0,"Rain LU","Rain (LU)","Rain LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1039,69.9,69.9,30.1,"Römerswil LU","Römerswil (LU)","Römerswil LU","In Römerswil hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 69,9 Prozent angenommen.","A Römerswil, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 69,9 pour cent de oui.","I cittadini di Römerswil si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 69,9 percento dei voti."
1040,77,77,23,"Rothenburg LU","Rothenburg (LU)","Rothenburg LU","77 Prozent der Stimmbürgerinnen und Stimmbürger von Rothenburg haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Rothenburg valident le renforcement de la participation de la Suisse à Frontex avec 77 pour cent de oui.","A Rothenburg i cittadini hanno accolto, con il 77 percento dei voti, la maggiore partecipazione a Frontex."
1041,66.8,66.8,33.2,"Schongau LU","Schongau (LU)","Schongau LU","Ja zum höheren Frontex-Beitrag in Schongau: Mit 66,8 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Schongau approuvent le renforcement de la participation de la Suisse à Frontex avec 66,8 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Schongau: i cittadini hanno approvato il testo con il 66,8 percento dei voti."
1051,78.9,78.9,21.1,"Adligenswil LU","Adligenswil (LU)","Adligenswil LU","78,9 Prozent der Abstimmenden in der Gemeinde Adligenswil haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 78,9 pour cent au renforcement de la participation de la Suisse à Frontex à Adligenswil.","Con il 78,9 percento di ""sì"", i cittadini del comune di Adligenswil hanno accolto la maggiore partecipazione a Frontex."
1052,78.2,78.2,21.8,"Buchrain LU","Buchrain (LU)","Buchrain LU","Ja zum höheren Frontex-Beitrag in Buchrain. Die Gemeinde hat die Vorlage mit 78,2 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Buchrain avec 78,2 pour cent de oui.","Da Buchrain è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 78,2 percento dei voti."
1053,71.7,71.7,28.3,"Dierikon LU","Dierikon (LU)","Dierikon LU","In Dierikon hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 71,7 Prozent angenommen.","A Dierikon, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 71,7 pour cent de oui.","I cittadini di Dierikon si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 71,7 percento dei voti."
1054,50,0,0,"Ebikon LU","Ebikon (LU)","Ebikon LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1055,77.7,77.7,22.3,"Gisikon LU","Gisikon (LU)","Gisikon LU","77,7 Prozent der Stimmbürgerinnen und Stimmbürger von Gisikon haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Gisikon valident le renforcement de la participation de la Suisse à Frontex avec 77,7 pour cent de oui.","A Gisikon i cittadini hanno accolto, con il 77,7 percento dei voti, la maggiore partecipazione a Frontex."
1056,75.4,75.4,24.6,"Greppen LU","Greppen (LU)","Greppen LU","75,4 Prozent der Abstimmenden in der Gemeinde Greppen haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 75,4 pour cent au renforcement de la participation de la Suisse à Frontex à Greppen.","Con il 75,4 percento di ""sì"", i cittadini del comune di Greppen hanno accolto la maggiore partecipazione a Frontex."
1057,72.8,72.8,27.2,"Honau LU","Honau (LU)","Honau LU","72,8 Prozent der Stimmbürgerinnen und Stimmbürger von Honau haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Honau valident le renforcement de la participation de la Suisse à Frontex avec 72,8 pour cent de oui.","A Honau i cittadini hanno accolto, con il 72,8 percento dei voti, la maggiore partecipazione a Frontex."
1058,50,0,0,"Horw LU","Horw (LU)","Horw LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1059,50,0,0,"Kriens LU","Kriens (LU)","Kriens LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1061,50,0,0,"Luzern LU","Lucerne (LU)","Lucerna LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1062,70.5,70.5,29.5,"Malters LU","Malters (LU)","Malters LU","Ja zum höheren Frontex-Beitrag in Malters: Mit 70,5 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Malters approuvent le renforcement de la participation de la Suisse à Frontex avec 70,5 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Malters: i cittadini hanno approvato il testo con il 70,5 percento dei voti."
1063,50,0,0,"Meggen LU","Meggen (LU)","Meggen LU","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
1064,74.7,74.7,25.3,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","74,7 Prozent der Abstimmenden in der Gemeinde Meierskappel haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 74,7 pour cent au renforcement de la participation de la Suisse à Frontex à Meierskappel.","Con il 74,7 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto la maggiore partecipazione a Frontex."
1065,72.1,72.1,27.9,"Root LU","Root (LU)","Root LU","Ja zum höheren Frontex-Beitrag in Root: Mit 72,1 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Root approuvent le renforcement de la participation de la Suisse à Frontex avec 72,1 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Root: i cittadini hanno approvato il testo con il 72,1 percento dei voti."
1066,67.3,67.3,32.7,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","Ja zum höheren Frontex-Beitrag in Schwarzenberg: Mit 67,3 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Schwarzenberg approuvent le renforcement de la participation de la Suisse à Frontex avec 67,3 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Schwarzenberg: i cittadini hanno approvato il testo con il 67,3 percento dei voti."
1067,76,76,24,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Ja zum höheren Frontex-Beitrag in Udligenswil: Mit 76 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants d'Udligenswil approuvent le renforcement de la participation de la Suisse à Frontex avec 76 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Udligenswil: i cittadini hanno approvato il testo con il 76 percento dei voti."
1068,73.4,73.4,26.6,"Vitznau LU","Vitznau (LU)","Vitznau LU","Die Gemeinde Vitznau hat den höheren Frontex-Beitrag mit 73,4 Prozent Ja-Stimmen angenommen.","Les habitants de Vitznau acceptent le renforcement de la participation de la Suisse à Frontex avec 73,4 pour cent de oui.","Nel comune di Vitznau la maggiore partecipazione a Frontex è stata accettata con il 73,4 percento dei voti."
1069,75.9,75.9,24.1,"Weggis LU","Weggis (LU)","Weggis LU","75,9 Prozent der Stimmbürgerinnen und Stimmbürger von Weggis haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Weggis valident le renforcement de la participation de la Suisse à Frontex avec 75,9 pour cent de oui.","A Weggis i cittadini hanno accolto, con il 75,9 percento dei voti, la maggiore partecipazione a Frontex."
1081,73.2,73.2,26.8,"Beromünster LU","Beromünster (LU)","Beromünster LU","Ja zum höheren Frontex-Beitrag in Beromünster: Mit 73,2 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Beromünster approuvent le renforcement de la participation de la Suisse à Frontex avec 73,2 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Beromünster: i cittadini hanno approvato il testo con il 73,2 percento dei voti."
1082,71.8,71.8,28.2,"Büron LU","Büron (LU)","Büron LU","71,8 Prozent der Abstimmenden in der Gemeinde Büron haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 71,8 pour cent au renforcement de la participation de la Suisse à Frontex à Büron.","Con il 71,8 percento di ""sì"", i cittadini del comune di Büron hanno accolto la maggiore partecipazione a Frontex."
1083,72.8,72.8,27.2,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Die Gemeinde Buttisholz hat den höheren Frontex-Beitrag mit 72,8 Prozent Ja-Stimmen angenommen.","Les habitants de Buttisholz acceptent le renforcement de la participation de la Suisse à Frontex avec 72,8 pour cent de oui.","Nel comune di Buttisholz la maggiore partecipazione a Frontex è stata accettata con il 72,8 percento dei voti."
1084,83.5,83.5,16.5,"Eich LU","Eich (LU)","Eich LU","Die Gemeinde Eich hat den höheren Frontex-Beitrag mit 83,5 Prozent Ja-Stimmen angenommen.","Les habitants d'Eich acceptent le renforcement de la participation de la Suisse à Frontex avec 83,5 pour cent de oui.","Nel comune di Eich la maggiore partecipazione a Frontex è stata accettata con il 83,5 percento dei voti."
1085,77.3,77.3,22.7,"Geuensee LU","Geuensee (LU)","Geuensee LU","77,3 Prozent der Abstimmenden in der Gemeinde Geuensee haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 77,3 pour cent au renforcement de la participation de la Suisse à Frontex à Geuensee.","Con il 77,3 percento di ""sì"", i cittadini del comune di Geuensee hanno accolto la maggiore partecipazione a Frontex."
1086,73,73,27,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","73 Prozent der Stimmbürgerinnen und Stimmbürger von Grosswangen haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Grosswangen valident le renforcement de la participation de la Suisse à Frontex avec 73 pour cent de oui.","A Grosswangen i cittadini hanno accolto, con il 73 percento dei voti, la maggiore partecipazione a Frontex."
1088,78.9,78.9,21.1,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","78,9 Prozent der Abstimmenden in der Gemeinde Hildisrieden haben Ja gesagt zum höheren Frontex-Beitrag.","C'est oui à 78,9 pour cent au renforcement de la participation de la Suisse à Frontex à Hildisrieden.","Con il 78,9 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto la maggiore partecipazione a Frontex."
1089,74.1,74.1,25.9,"Knutwil LU","Knutwil (LU)","Knutwil LU","Ja zum höheren Frontex-Beitrag in Knutwil. Die Gemeinde hat die Vorlage mit 74,1 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Knutwil avec 74,1 pour cent de oui.","Da Knutwil è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 74,1 percento dei voti."
1091,70,70,30,"Mauensee LU","Mauensee (LU)","Mauensee LU","In Mauensee hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 70 Prozent angenommen.","A Mauensee, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 70 pour cent de oui.","I cittadini di Mauensee si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 70 percento dei voti."
1093,74.4,74.4,25.6,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Ja zum höheren Frontex-Beitrag in Neuenkirch: Mit 74,4 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Neuenkirch approuvent le renforcement de la participation de la Suisse à Frontex avec 74,4 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Neuenkirch: i cittadini hanno approvato il testo con il 74,4 percento dei voti."
1094,72.3,72.3,27.7,"Nottwil LU","Nottwil (LU)","Nottwil LU","72,3 Prozent der Stimmbürgerinnen und Stimmbürger von Nottwil haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Nottwil valident le renforcement de la participation de la Suisse à Frontex avec 72,3 pour cent de oui.","A Nottwil i cittadini hanno accolto, con il 72,3 percento dei voti, la maggiore partecipazione a Frontex."
1095,74.7,74.7,25.3,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Ja zum höheren Frontex-Beitrag in Oberkirch. Die Gemeinde hat die Vorlage mit 74,7 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Oberkirch avec 74,7 pour cent de oui.","Da Oberkirch è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 74,7 percento dei voti."
1097,68.7,68.7,31.3,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","68,7 Prozent der Stimmbürgerinnen und Stimmbürger von Rickenbach LU haben einem höheren Frontex-Beitrag zugestimmt.","Les électeurs de Rickenbach (LU) valident le renforcement de la participation de la Suisse à Frontex avec 68,7 pour cent de oui.","A Rickenbach LU i cittadini hanno accolto, con il 68,7 percento dei voti, la maggiore partecipazione a Frontex."
1098,70.9,70.9,29.1,"Ruswil LU","Ruswil (LU)","Ruswil LU","Ja zum höheren Frontex-Beitrag in Ruswil. Die Gemeinde hat die Vorlage mit 70,9 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Ruswil avec 70,9 pour cent de oui.","Da Ruswil è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 70,9 percento dei voti."
1099,79.6,79.6,20.4,"Schenkon LU","Schenkon (LU)","Schenkon LU","Ja zum höheren Frontex-Beitrag in Schenkon. Die Gemeinde hat die Vorlage mit 79,6 Prozent der Stimmen angenommen.","Le renforcement de la participation de la Suisse à Frontex passe la rampe à Schenkon avec 79,6 pour cent de oui.","Da Schenkon è arrivato un ""sì"" alle urne per la maggiore partecipazione a Frontex. I cittadini hanno accolto il testo con il 79,6 percento dei voti."
1100,70.7,70.7,29.3,"Schlierbach LU","Schlierbach (LU)","Schlierbach LU","In Schlierbach hat die Stimmbevölkerung dem höheren Frontext-Beitrag zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 70,7 Prozent angenommen.","A Schlierbach, les habitants sont favorables au renforcement de la participation de la Suisse à Frontex avec 70,7 pour cent de oui.","I cittadini di Schlierbach si sono espressi a favore della la maggiore partecipazione a Frontex. Il testo è stato approvato con il 70,7 percento dei voti."
1102,80.1,80.1,19.9,"Sempach LU","Sempach (LU)","Sempach LU","Ja zum höheren Frontex-Beitrag in Sempach: Mit 80,1 Prozent haben die Stimmbürgerinnen und Stimmbürger die Vorlage angenommen.","Les habitants de Sempach approuvent le renforcement de la participation de la Suisse à Frontex avec 80,1 pour cent de oui.","Sì al una maggiore partecipazione a Frontex nel comune di Sempach: i cittadini hanno approvato il testo con il 80,1 percento dei voti."
