"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
1062,53.6,53.6,46.4,"Malters LU","Malters (LU)","Malters LU","Mit 1'221 Ja zu 1'058 Nein hat sich Malters für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 53,6 Prozent. Malters hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Malters dit oui à 53,6 pour cent à la modification de la loi sur la transplantation d'organes. Malters a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Malters: i cittadini hanno approvato il testo con il 53,6 percento dei voti. Il comune di Malters approvando la legge si è espresso come il suo cantone."
1063,53.8,53.8,46.2,"Meggen LU","Meggen (LU)","Meggen LU","Mit 1'549 Ja zu 1'332 Nein hat sich Meggen für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 53,8 Prozent. Meggen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Meggen dit oui à 53,8 pour cent à la modification de la loi sur la transplantation d'organes. Meggen a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Meggen: i cittadini hanno approvato il testo con il 53,8 percento dei voti. Il comune di Meggen approvando la legge si è espresso come il suo cantone."
1064,52.8,52.8,47.2,"Meierskappel LU","Meierskappel (LU)","Meierskappel LU","52,8 Prozent der Stimmbürgerinnen und Stimmbürger in Meierskappel haben Ja gesagt zur Änderung des Transplantationsgesetzes. Meierskappel hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Meierskappel acceptent avec 52,8 pour cent de oui la modification de la loi sur la transplantation d'organes. Meierskappel a approuvé la modification, tout comme son canton.","Con il 52,8 percento di ""sì"", i cittadini del comune di Meierskappel hanno accolto la legge sui trapianti. Il comune di Meierskappel approvando la legge si è espresso come il suo cantone."
1065,56.4,56.4,43.6,"Root LU","Root (LU)","Root LU","Mit 618 Ja zu 477 Nein hat sich Root für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 56,4 Prozent. Root hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Root dit oui à 56,4 pour cent à la modification de la loi sur la transplantation d'organes. Root a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Root: i cittadini hanno approvato il testo con il 56,4 percento dei voti. Il comune di Root approvando la legge si è espresso come il suo cantone."
1066,54.1,54.1,45.9,"Schwarzenberg LU","Schwarzenberg (LU)","Schwarzenberg LU","Mit 276 Ja zu 234 Nein hat sich Schwarzenberg für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 54,1 Prozent. Schwarzenberg hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Schwarzenberg dit oui à 54,1 pour cent à la modification de la loi sur la transplantation d'organes. Schwarzenberg a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Schwarzenberg: i cittadini hanno approvato il testo con il 54,1 percento dei voti. Il comune di Schwarzenberg approvando la legge si è espresso come il suo cantone."
1067,58.6,58.6,41.4,"Udligenswil LU","Udligenswil (LU)","Udligenswil LU","Mit 521 Ja zu 368 Nein hat sich Udligenswil für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 58,6 Prozent. Udligenswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Udligenswil dit oui à 58,6 pour cent à la modification de la loi sur la transplantation d'organes. Udligenswil a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Udligenswil: i cittadini hanno approvato il testo con il 58,6 percento dei voti. Il comune di Udligenswil approvando la legge si è espresso come il suo cantone."
1068,49.5,49.5,50.5,"Vitznau LU","Vitznau (LU)","Vitznau LU","Die Gemeinde Vitznau ist gegen die Änderung des Transplantationsgesetzes: Sie hat den Bundesbeschluss mit 50,5 Prozent Nein verworfen. Vitznau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La modification de la loi sur la transplantation d'organes est refusée à 50,5 pour cent à Vitznau. Vitznau a refusé la modification, contrairement à son canton.","Nel comune di Vitznau la legge sui trapianti è stata bocciata con il 50,5 percento dei voti. Il comune di Vitznau respingendo la legge è andato controcorrente rispetto al suo cantone."
1069,48.5,48.5,51.5,"Weggis LU","Weggis (LU)","Weggis LU","In Weggis die Änderung des Transplantationsgesetzes keine Mehrheit gefunden: 51,5 Prozent haben es abgelehnt. Weggis hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à la loi sur la transplantation d'organes à Weggis. Les habitants ont refusé la loi modifiée à 51,5 pour cent. Weggis a refusé la modification, contrairement à son canton.","A Weggis i cittadini hanno respinto, con il 51,5 percento dei voti, la legge sui trapianti. Il comune di Weggis respingendo la legge è andato controcorrente rispetto al suo cantone."
1081,57.3,57.3,42.7,"Beromünster LU","Beromünster (LU)","Beromünster LU","Mit 1'081 Ja zu 804 Nein hat sich Beromünster für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 57,3 Prozent. Beromünster hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Beromünster dit oui à 57,3 pour cent à la modification de la loi sur la transplantation d'organes. Beromünster a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Beromünster: i cittadini hanno approvato il testo con il 57,3 percento dei voti. Il comune di Beromünster approvando la legge si è espresso come il suo cantone."
1082,55.1,55.1,44.9,"Büron LU","Büron (LU)","Büron LU","55,1 Prozent der Stimmbürgerinnen und Stimmbürger in Büron haben Ja gesagt zur Änderung des Transplantationsgesetzes. Büron hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Büron acceptent avec 55,1 pour cent de oui la modification de la loi sur la transplantation d'organes. Büron a approuvé la modification, tout comme son canton.","Con il 55,1 percento di ""sì"", i cittadini del comune di Büron hanno accolto la legge sui trapianti. Il comune di Büron approvando la legge si è espresso come il suo cantone."
1083,53.4,53.4,46.6,"Buttisholz LU","Buttisholz (LU)","Buttisholz LU","Mit 53,4 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Buttisholz die Änderung des Transplantationsgesetzes angenommen. Buttisholz hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La population de Buttisholz approuve à 53,4 pour cent la modification de la loi sur la transplantation d'organes. Buttisholz a approuvé la modification, tout comme son canton.","Nel comune di Buttisholz la legge sui trapianti è stata accettata con il 53,4 percento dei voti. Il comune di Buttisholz approvando la legge si è espresso come il suo cantone."
1084,58.7,58.7,41.3,"Eich LU","Eich (LU)","Eich LU","Mit 58,7 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Eich die Änderung des Transplantationsgesetzes angenommen. Eich hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La population d'Eich approuve à 58,7 pour cent la modification de la loi sur la transplantation d'organes. Eich a approuvé la modification, tout comme son canton.","Nel comune di Eich la legge sui trapianti è stata accettata con il 58,7 percento dei voti. Il comune di Eich approvando la legge si è espresso come il suo cantone."
1085,55.3,55.3,44.7,"Geuensee LU","Geuensee (LU)","Geuensee LU","55,3 Prozent der Stimmbürgerinnen und Stimmbürger in Geuensee haben Ja gesagt zur Änderung des Transplantationsgesetzes. Geuensee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Geuensee acceptent avec 55,3 pour cent de oui la modification de la loi sur la transplantation d'organes. Geuensee a approuvé la modification, tout comme son canton.","Con il 55,3 percento di ""sì"", i cittadini del comune di Geuensee hanno accolto la legge sui trapianti. Il comune di Geuensee approvando la legge si è espresso come il suo cantone."
1086,49.3,49.3,50.7,"Grosswangen LU","Grosswangen (LU)","Grosswangen LU","In Grosswangen die Änderung des Transplantationsgesetzes keine Mehrheit gefunden: 50,7 Prozent haben es abgelehnt. Grosswangen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","C'est non à la loi sur la transplantation d'organes à Grosswangen. Les habitants ont refusé la loi modifiée à 50,7 pour cent. Grosswangen a refusé la modification, contrairement à son canton.","A Grosswangen i cittadini hanno respinto, con il 50,7 percento dei voti, la legge sui trapianti. Il comune di Grosswangen respingendo la legge è andato controcorrente rispetto al suo cantone."
1088,57.6,57.6,42.4,"Hildisrieden LU","Hildisrieden (LU)","Hildisrieden LU","57,6 Prozent der Stimmbürgerinnen und Stimmbürger in Hildisrieden haben Ja gesagt zur Änderung des Transplantationsgesetzes. Hildisrieden hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Hildisrieden acceptent avec 57,6 pour cent de oui la modification de la loi sur la transplantation d'organes. Hildisrieden a approuvé la modification, tout comme son canton.","Con il 57,6 percento di ""sì"", i cittadini del comune di Hildisrieden hanno accolto la legge sui trapianti. Il comune di Hildisrieden approvando la legge si è espresso come il suo cantone."
1089,55.6,55.6,44.4,"Knutwil LU","Knutwil (LU)","Knutwil LU","Knutwil hat die Änderung des Transplantationsgesetzes mit 353 Ja- zu 282 Nein-Stimmen zugestimmt. Die entspricht einem Ja-Stimmen-Anteil von 55,6 Prozent. Knutwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes passe la rampe avec 55,6 pour cent de oui à Knutwil. Knutwil a approuvé la modification, tout comme son canton.","Da Knutwil è arrivato un ""sì"" alle urne per la legge sui trapianti. I cittadini hanno accolto il testo con il 55,6 percento dei voti. Il comune di Knutwil approvando la legge si è espresso come il suo cantone."
1091,58.3,58.3,41.7,"Mauensee LU","Mauensee (LU)","Mauensee LU","Die Änderung des Transplantationsgesetzes ist in Mauensee mit 58,3 Prozent der Stimmen angenommen worden. Mauensee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes est approuvée à Mauensee par 58,3 pour cent des votants. Mauensee a approuvé la modification, tout comme son canton.","I cittadini di Mauensee si sono espressi a favore della legge sui trapianti. Il testo è stato approvato con il 58,3 percento dei voti. Il comune di Mauensee approvando la legge si è espresso come il suo cantone."
1093,55.4,55.4,44.6,"Neuenkirch LU","Neuenkirch (LU)","Neuenkirch LU","Mit 1'153 Ja zu 928 Nein hat sich Neuenkirch für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 55,4 Prozent. Neuenkirch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Neuenkirch dit oui à 55,4 pour cent à la modification de la loi sur la transplantation d'organes. Neuenkirch a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Neuenkirch: i cittadini hanno approvato il testo con il 55,4 percento dei voti. Il comune di Neuenkirch approvando la legge si è espresso come il suo cantone."
1094,55.6,55.6,44.4,"Nottwil LU","Nottwil (LU)","Nottwil LU","Nottwil hat die Änderung des Transplantationsgesetzes mit 55,6 Prozent der Stimmen angenommen. Nottwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Nottwil soutiennent à 55,6 pour cent la modification de la loi sur la transplantation d'organes. Nottwil a approuvé la modification, tout comme son canton.","A Nottwil i cittadini hanno accolto, con il 55,6 percento dei voti, la legge sui trapianti. Il comune di Nottwil approvando la legge si è espresso come il suo cantone."
1095,63,63,37,"Oberkirch LU","Oberkirch (LU)","Oberkirch LU","Oberkirch hat die Änderung des Transplantationsgesetzes mit 960 Ja- zu 563 Nein-Stimmen zugestimmt. Die entspricht einem Ja-Stimmen-Anteil von 63 Prozent. Oberkirch hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes passe la rampe avec 63 pour cent de oui à Oberkirch. Oberkirch a approuvé la modification, tout comme son canton.","Da Oberkirch è arrivato un ""sì"" alle urne per la legge sui trapianti. I cittadini hanno accolto il testo con il 63 percento dei voti. Il comune di Oberkirch approvando la legge si è espresso come il suo cantone."
1097,50.8,50.8,49.2,"Rickenbach LU","Rickenbach (LU)","Rickenbach LU","Rickenbach LU hat die Änderung des Transplantationsgesetzes mit 50,8 Prozent der Stimmen angenommen. Rickenbach LU hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Rickenbach (LU) soutiennent à 50,8 pour cent la modification de la loi sur la transplantation d'organes. Rickenbach (LU) a approuvé la modification, tout comme son canton.","A Rickenbach LU i cittadini hanno accolto, con il 50,8 percento dei voti, la legge sui trapianti. Il comune di Rickenbach LU approvando la legge si è espresso come il suo cantone."
1098,54.6,54.6,45.4,"Ruswil LU","Ruswil (LU)","Ruswil LU","Ruswil hat die Änderung des Transplantationsgesetzes mit 1'065 Ja- zu 886 Nein-Stimmen zugestimmt. Die entspricht einem Ja-Stimmen-Anteil von 54,6 Prozent. Ruswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes passe la rampe avec 54,6 pour cent de oui à Ruswil. Ruswil a approuvé la modification, tout comme son canton.","Da Ruswil è arrivato un ""sì"" alle urne per la legge sui trapianti. I cittadini hanno accolto il testo con il 54,6 percento dei voti. Il comune di Ruswil approvando la legge si è espresso come il suo cantone."
1099,61.9,61.9,38.1,"Schenkon LU","Schenkon (LU)","Schenkon LU","Schenkon hat die Änderung des Transplantationsgesetzes mit 597 Ja- zu 367 Nein-Stimmen zugestimmt. Die entspricht einem Ja-Stimmen-Anteil von 61,9 Prozent. Schenkon hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes passe la rampe avec 61,9 pour cent de oui à Schenkon. Schenkon a approuvé la modification, tout comme son canton.","Da Schenkon è arrivato un ""sì"" alle urne per la legge sui trapianti. I cittadini hanno accolto il testo con il 61,9 percento dei voti. Il comune di Schenkon approvando la legge si è espresso come il suo cantone."
1100,59.1,59.1,40.9,"Schlierbach LU","Schlierbach (LU)","Schlierbach LU","Die Änderung des Transplantationsgesetzes ist in Schlierbach mit 59,1 Prozent der Stimmen angenommen worden. Schlierbach hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes est approuvée à Schlierbach par 59,1 pour cent des votants. Schlierbach a approuvé la modification, tout comme son canton.","I cittadini di Schlierbach si sono espressi a favore della legge sui trapianti. Il testo è stato approvato con il 59,1 percento dei voti. Il comune di Schlierbach approvando la legge si è espresso come il suo cantone."
1102,60.7,60.7,39.3,"Sempach LU","Sempach (LU)","Sempach LU","Mit 841 Ja zu 544 Nein hat sich Sempach für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 60,7 Prozent. Sempach hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Sempach dit oui à 60,7 pour cent à la modification de la loi sur la transplantation d'organes. Sempach a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Sempach: i cittadini hanno approvato il testo con il 60,7 percento dei voti. Il comune di Sempach approvando la legge si è espresso come il suo cantone."
1103,59.5,59.5,40.5,"Sursee LU","Sursee (LU)","Sursee LU","Mit 2'011 Ja zu 1'368 Nein hat sich Sursee für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 59,5 Prozent. Sursee hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Sursee dit oui à 59,5 pour cent à la modification de la loi sur la transplantation d'organes. Sursee a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Sursee: i cittadini hanno approvato il testo con il 59,5 percento dei voti. Il comune di Sursee approvando la legge si è espresso come il suo cantone."
1104,52.3,52.3,47.7,"Triengen LU","Triengen (LU)","Triengen LU","Triengen hat die Änderung des Transplantationsgesetzes mit 52,3 Prozent der Stimmen angenommen. Triengen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Triengen soutiennent à 52,3 pour cent la modification de la loi sur la transplantation d'organes. Triengen a approuvé la modification, tout comme son canton.","A Triengen i cittadini hanno accolto, con il 52,3 percento dei voti, la legge sui trapianti. Il comune di Triengen approvando la legge si è espresso come il suo cantone."
1107,48.8,48.8,51.2,"Wolhusen LU","Wolhusen (LU)","Wolhusen LU","Nein zur Änderung des Transplantationsgesetzes: Wolhusen hat die Vorlage mit 51,2 Prozent Nein-Stimmen verworfen. Wolhusen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La nouvelle loi sur la transplantation d'organes n'a pas trouvé grâce aux yeux des citoyens de Wolhusen. Ils ont refusé la modification à 51,2 pour cent. Wolhusen a refusé la modification, contrairement à son canton.","Nel comune di Wolhusen la legge sui trapianti è stata respinta con il 51,2 percento dei voti. Il comune di Wolhusen respingendo la legge è andato controcorrente rispetto al suo cantone."
1121,51.8,51.8,48.2,"Alberswil LU","Alberswil (LU)","Alberswil LU","Mit 51,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Alberswil die Änderung des Transplantationsgesetzes angenommen. Alberswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La population d'Alberswil approuve à 51,8 pour cent la modification de la loi sur la transplantation d'organes. Alberswil a approuvé la modification, tout comme son canton.","Nel comune di Alberswil la legge sui trapianti è stata accettata con il 51,8 percento dei voti. Il comune di Alberswil approvando la legge si è espresso come il suo cantone."
1122,47,47,53,"Altbüron LU","Altbüron (LU)","Altbüron LU","53 Prozent der Stimmbürgerinnen und Stimmbürger von Altbüron haben die Änderung des Transplantationsgesetzes abgelehnt. Altbüron hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","Les habitants d'Altbüron s'opposent à la modification de la loi sur la transplantation d'organes par 53 pour cent des voix. Altbüron a refusé la modification, contrairement à son canton.","No alla legge sui trapianti nel comune di Altbüron: i cittadini hanno bocciato il testo con il 53 percento dei voti. Il comune di Altbüron respingendo la legge è andato controcorrente rispetto al suo cantone."
1123,55.9,55.9,44.1,"Altishofen LU","Altishofen (LU)","Altishofen LU","Altishofen hat die Änderung des Transplantationsgesetzes mit 241 Ja- zu 190 Nein-Stimmen zugestimmt. Die entspricht einem Ja-Stimmen-Anteil von 55,9 Prozent. Altishofen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes passe la rampe avec 55,9 pour cent de oui à Altishofen. Altishofen a approuvé la modification, tout comme son canton.","Da Altishofen è arrivato un ""sì"" alle urne per la legge sui trapianti. I cittadini hanno accolto il testo con il 55,9 percento dei voti. Il comune di Altishofen approvando la legge si è espresso come il suo cantone."
1125,56.9,56.9,43.1,"Dagmersellen LU","Dagmersellen (LU)","Dagmersellen LU","Dagmersellen hat die Änderung des Transplantationsgesetzes mit 56,9 Prozent der Stimmen angenommen. Dagmersellen hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Dagmersellen soutiennent à 56,9 pour cent la modification de la loi sur la transplantation d'organes. Dagmersellen a approuvé la modification, tout comme son canton.","A Dagmersellen i cittadini hanno accolto, con il 56,9 percento dei voti, la legge sui trapianti. Il comune di Dagmersellen approvando la legge si è espresso come il suo cantone."
1127,57.9,57.9,42.1,"Egolzwil LU","Egolzwil (LU)","Egolzwil LU","Mit 237 Ja zu 172 Nein hat sich Egolzwil für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 57,9 Prozent. Egolzwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Egolzwil dit oui à 57,9 pour cent à la modification de la loi sur la transplantation d'organes. Egolzwil a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Egolzwil: i cittadini hanno approvato il testo con il 57,9 percento dei voti. Il comune di Egolzwil approvando la legge si è espresso come il suo cantone."
1128,58.8,58.8,41.2,"Ettiswil LU","Ettiswil (LU)","Ettiswil LU","58,8 Prozent der Stimmbürgerinnen und Stimmbürger in Ettiswil haben Ja gesagt zur Änderung des Transplantationsgesetzes. Ettiswil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants d'Ettiswil acceptent avec 58,8 pour cent de oui la modification de la loi sur la transplantation d'organes. Ettiswil a approuvé la modification, tout comme son canton.","Con il 58,8 percento di ""sì"", i cittadini del comune di Ettiswil hanno accolto la legge sui trapianti. Il comune di Ettiswil approvando la legge si è espresso come il suo cantone."
1129,49.1,49.1,50.9,"Fischbach LU","Fischbach (LU)","Fischbach LU","Nein zur Änderung des Transplantationsgesetzes: Fischbach hat die Vorlage mit 50,9 Prozent Nein-Stimmen verworfen. Fischbach hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La nouvelle loi sur la transplantation d'organes n'a pas trouvé grâce aux yeux des citoyens de Fischbach. Ils ont refusé la modification à 50,9 pour cent. Fischbach a refusé la modification, contrairement à son canton.","Nel comune di Fischbach la legge sui trapianti è stata respinta con il 50,9 percento dei voti. Il comune di Fischbach respingendo la legge è andato controcorrente rispetto al suo cantone."
1131,57.6,57.6,42.4,"Grossdietwil LU","Grossdietwil (LU)","Grossdietwil LU","Mit 121 Ja zu 89 Nein hat sich Grossdietwil für die Änderung des Transplantationsgesetzes ausgesprochen. Die entspricht 57,6 Prozent. Grossdietwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Grossdietwil dit oui à 57,6 pour cent à la modification de la loi sur la transplantation d'organes. Grossdietwil a approuvé la modification, tout comme son canton.","Sì alla legge sui trapianti nel comune di Grossdietwil: i cittadini hanno approvato il testo con il 57,6 percento dei voti. Il comune di Grossdietwil approvando la legge si è espresso come il suo cantone."
1132,46.7,46.7,53.3,"Hergiswil bei Willisau LU","Hergiswil bei Willisau (LU)","Hergiswil bei Willisau LU","Die Änderung des Transplantationsgesetzes ist in Hergiswil bei Willisau mit 53,3 Prozent abgelehnt worden. Hergiswil bei Willisau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La nouvelle loi sur la transplantation d'organes n'a pas convaincu à Hergiswil bei Willisau. Les citoyens de la commune ont refusé la modification à 53,3 pour cent. Hergiswil bei Willisau a refusé la modification, contrairement à son canton.","Da Hergiswil bei Willisau è arrivato un ""no"" alle urne per la legge sui trapianti. I cittadini hanno bocciato il testo con il 53,3 percento dei voti. Il comune di Hergiswil bei Willisau respingendo la legge è andato controcorrente rispetto al suo cantone."
1135,41,41,59,"Luthern LU","Luthern (LU)","Luthern LU","Die Änderung des Transplantationsgesetzes ist in Luthern mit 59 Prozent abgelehnt worden. Luthern hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La nouvelle loi sur la transplantation d'organes n'a pas convaincu à Luthern. Les citoyens de la commune ont refusé la modification à 59 pour cent. Luthern a refusé la modification, contrairement à son canton.","Da Luthern è arrivato un ""no"" alle urne per la legge sui trapianti. I cittadini hanno bocciato il testo con il 59 percento dei voti. Il comune di Luthern respingendo la legge è andato controcorrente rispetto al suo cantone."
1136,52.5,52.5,47.5,"Menznau LU","Menznau (LU)","Menznau LU","52,5 Prozent der Stimmbürgerinnen und Stimmbürger in Menznau haben Ja gesagt zur Änderung des Transplantationsgesetzes. Menznau hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Menznau acceptent avec 52,5 pour cent de oui la modification de la loi sur la transplantation d'organes. Menznau a approuvé la modification, tout comme son canton.","Con il 52,5 percento di ""sì"", i cittadini del comune di Menznau hanno accolto la legge sui trapianti. Il comune di Menznau approvando la legge si è espresso come il suo cantone."
1137,53.8,53.8,46.2,"Nebikon LU","Nebikon (LU)","Nebikon LU","Mit 53,8 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Nebikon die Änderung des Transplantationsgesetzes angenommen. Nebikon hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La population de Nebikon approuve à 53,8 pour cent la modification de la loi sur la transplantation d'organes. Nebikon a approuvé la modification, tout comme son canton.","Nel comune di Nebikon la legge sui trapianti è stata accettata con il 53,8 percento dei voti. Il comune di Nebikon approvando la legge si è espresso come il suo cantone."
1139,48.3,48.3,51.7,"Pfaffnau LU","Pfaffnau (LU)","Pfaffnau LU","Die Gemeinde Pfaffnau ist gegen die Änderung des Transplantationsgesetzes: Sie hat den Bundesbeschluss mit 51,7 Prozent Nein verworfen. Pfaffnau hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La modification de la loi sur la transplantation d'organes est refusée à 51,7 pour cent à Pfaffnau. Pfaffnau a refusé la modification, contrairement à son canton.","Nel comune di Pfaffnau la legge sui trapianti è stata bocciata con il 51,7 percento dei voti. Il comune di Pfaffnau respingendo la legge è andato controcorrente rispetto al suo cantone."
1140,49,49,51,"Reiden LU","Reiden (LU)","Reiden LU","51 Prozent Stimmbürgerinnen und Stimmbürger von Reiden haben Nein gesagt zur Änderung des Transplantationsgesetzes. Reiden hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Reiden, les citoyens rejettent à 51 pour cent la loi sur la transplantation d'organes. Reiden a refusé la modification, contrairement à son canton.","I cittadini di Reiden si sono espressi contro la legge sui trapianti. Il testo è stato respinto con il 51 percento dei voti. Il comune di Reiden respingendo la legge è andato controcorrente rispetto al suo cantone."
1142,48.5,48.5,51.5,"Roggliswil LU","Roggliswil (LU)","Roggliswil LU","51,5 Prozent Stimmbürgerinnen und Stimmbürger von Roggliswil haben Nein gesagt zur Änderung des Transplantationsgesetzes. Roggliswil hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","A Roggliswil, les citoyens rejettent à 51,5 pour cent la loi sur la transplantation d'organes. Roggliswil a refusé la modification, contrairement à son canton.","I cittadini di Roggliswil si sono espressi contro la legge sui trapianti. Il testo è stato respinto con il 51,5 percento dei voti. Il comune di Roggliswil respingendo la legge è andato controcorrente rispetto al suo cantone."
1143,55,55,45,"Schötz LU","Schötz (LU)","Schötz LU","Die Änderung des Transplantationsgesetzes ist in Schötz mit 55 Prozent der Stimmen angenommen worden. Schötz hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","La loi sur la transplantation d'organes est approuvée à Schötz par 55 pour cent des votants. Schötz a approuvé la modification, tout comme son canton.","I cittadini di Schötz si sono espressi a favore della legge sui trapianti. Il testo è stato approvato con il 55 percento dei voti. Il comune di Schötz approvando la legge si è espresso come il suo cantone."
1145,43.8,43.8,56.2,"Ufhusen LU","Ufhusen (LU)","Ufhusen LU","Mit 131 Nein- zu 102 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger von Ufhusen die Änderung des Transplantationsgesetzes abgelehnt. Dies entspricht 56,2 Prozent. Ufhusen hat damit anders abgestimmt als der Kanton Luzern, der die Vorlage angenommen hat.","La population d'Ufhusen rejette à 56,2 pour cent des voix la loi sur la transplantation d'organes. Ufhusen a refusé la modification, contrairement à son canton.","Con il 56,2 percento di ""no"", i cittadini del comune di Ufhusen hanno respinto la legge sui trapianti. Il comune di Ufhusen respingendo la legge è andato controcorrente rispetto al suo cantone."
1146,53.5,53.5,46.5,"Wauwil LU","Wauwil (LU)","Wauwil LU","Wauwil hat die Änderung des Transplantationsgesetzes mit 53,5 Prozent der Stimmen angenommen. Wauwil hat damit gleich wie der Kanton Luzern Ja gesagt zu dieser Vorlage.","Les habitants de Wauwil soutiennent à 53,5 pour cent la modification de la loi sur la transplantation d'organes. Wauwil a approuvé la modification, tout comme son canton.","A Wauwil i cittadini hanno accolto, con il 53,5 percento dei voti, la legge sui trapianti. Il comune di Wauwil approvando la legge si è espresso come il suo cantone."
